age,class,coninc,degree,educ,fechld,gunlaw,happy,satfin,sex,sibs,tvhours,wrkfull,healthre,female,maritals,healthy,vistzoo
25,working class,27225,graduate,15,strongly agree,favor,very happy,more or less,female,3,1,1,3,1,0,1,0
25,working class,23595,high school,14,IAP,oppose,pretty happy,not at all sat,male,7,IAP,1,3,0,0,1,
46,working class,72600,graduate,18,IAP,favor,pretty happy,more or less,female,2,IAP,1,3,1,1,1,
36,working class,15427.5,high school,13,agree,oppose,pretty happy,not at all sat,female,2,2,0,3,1,0,1,1
54,lower class,11797.5,high school,13,agree,favor,very happy,more or less,male,1,6,0,2,0,0,0,0
69,middle class,32670,high school,13,agree,oppose,pretty happy,more or less,male,5,8,0,2,0,1,0,0
43,middle class,49005,graduate,18,IAP,favor,pretty happy,more or less,female,4,IAP,1,4,1,1,1,
89 or older,middle class,11797.5,lt high school,7,agree,favor,very happy,satisfied,male,6,4,0,2,0,0,0,0
35,lower class,1452,lt high school,10,agree,oppose,pretty happy,not at all sat,female,4,1,0,3,1,1,1,0
58,working class,IAP,high school,14,IAP,oppose,very happy,not at all sat,male,3,IAP,1,3,0,0,1,
22,middle class,4719,high school,9,strongly agree,oppose,not too happy,more or less,female,7,6,0,2,1,0,0,0
57,working class,13612.5,high school,14,agree,oppose,not too happy,not at all sat,male,3,4,0,2,0,0,0,1
28,working class,15427.5,high school,9,agree,favor,pretty happy,not at all sat,female,6,8,0,3,1,0,1,1
33,working class,23595,high school,14,IAP,oppose,pretty happy,more or less,female,2,IAP,1,2,1,0,0,
37,working class,17242.5,high school,14,agree,favor,pretty happy,satisfied,female,3,4,1,2,1,0,0,2
35,working class,39930,high school,14,IAP,favor,not too happy,not at all sat,male,10,IAP,0,4,0,1,1,
41,working class,32670,high school,12,disagree,favor,pretty happy,satisfied,male,5,1,1,2,0,0,0,1
57,working class,27225,high school,12,IAP,favor,very happy,more or less,male,5,IAP,1,4,0,0,1,
52,working class,39930,high school,13,IAP,favor,pretty happy,more or less,male,1,IAP,0,3,0,0,1,
27,working class,32670,high school,12,IAP,favor,pretty happy,more or less,female,8,IAP,1,3,1,1,1,
59,working class,23595,graduate,17,agree,favor,very happy,satisfied,female,4,2,0,2,1,0,0,0
30,working class,59895,junior college,20,IAP,oppose,pretty happy,more or less,female,3,IAP,0,3,1,1,1,
23,lower class,8167.5,high school,12,disagree,oppose,not too happy,not at all sat,male,3,4,0,1,0,0,0,0
59,middle class,32670,high school,14,IAP,favor,pretty happy,not at all sat,female,3,IAP,0,3,1,0,1,
61,working class,59895,high school,12,IAP,oppose,very happy,more or less,male,7,IAP,1,1,0,0,0,
58,middle class,39930,bachelor,16,disagree,oppose,very happy,satisfied,male,4,5,0,4,0,0,1,0
44,middle class,IAP,high school,12,IAP,favor,very happy,not at all sat,female,3,IAP,0,1,1,0,0,
72,middle class,72600,graduate,19,IAP,favor,very happy,satisfied,male,9,IAP,0,4,0,1,1,
70,lower class,23595,graduate,20,IAP,oppose,pretty happy,not at all sat,female,3,IAP,0,2,1,1,0,
23,working class,6534,high school,13,agree,favor,pretty happy,more or less,male,5,0,0,4,0,0,1,1
65,middle class,59895,bachelor,16,IAP,favor,pretty happy,satisfied,male,3,IAP,1,4,0,1,1,
29,working class,27225,high school,12,IAP,favor,pretty happy,more or less,male,0,IAP,0,2,0,0,0,
61,lower class,IAP,high school,12,strongly agree,oppose,pretty happy,not at all sat,female,1,5,0,3,1,0,1,0
29,working class,13612.5,high school,10,strongly agree,oppose,pretty happy,not at all sat,female,0,0,1,3,1,0,1,0
54,middle class,15427.5,junior college,14,IAP,favor,not too happy,not at all sat,female,3,IAP,0,2,1,0,0,
62,middle class,32670,bachelor,16,strongly agree,oppose,very happy,more or less,female,5,4,0,4,1,1,1,4
29,working class,19965,high school,12,IAP,oppose,pretty happy,more or less,male,2,IAP,1,4,0,0,1,
37,working class,59895,high school,12,agree,oppose,pretty happy,more or less,male,1,4,1,3,0,1,1,1
30,middle class,49005,junior college,14,agree,oppose,very happy,satisfied,female,1,2,0,4,1,0,1,0
30,middle class,59895,graduate,18,disagree,favor,pretty happy,satisfied,male,2,0,1,3,0,0,1,0
75,middle class,163843.84698,lt high school,9,IAP,favor,very happy,satisfied,female,3,IAP,0,3,1,1,1,
45,working class,23595,graduate,18,disagree,favor,pretty happy,not at all sat,female,3,0,0,3,1,0,1,1
54,working class,27225,bachelor,20,IAP,oppose,pretty happy,more or less,female,4,IAP,1,3,1,0,1,
62,working class,59895,graduate,17,disagree,favor,very happy,satisfied,male,3,2,0,3,0,1,1,0
27,working class,59895,bachelor,16,IAP,favor,pretty happy,more or less,male,0,IAP,1,4,0,1,1,
22,working class,15427.5,high school,12,IAP,oppose,pretty happy,satisfied,male,2,IAP,0,3,0,0,1,
46,working class,49005,high school,14,agree,oppose,pretty happy,more or less,male,3,2,1,3,0,0,1,3
37,working class,19965,high school,12,IAP,favor,pretty happy,not at all sat,female,1,IAP,1,2,1,1,0,
52,working class,13612.5,lt high school,9,IAP,oppose,not too happy,satisfied,female,6,IAP,0,3,1,0,1,
41,working class,13612.5,high school,11,IAP,DK,not too happy,not at all sat,female,4,IAP,1,1,1,0,0,
31,middle class,49005,junior college,14,agree,oppose,very happy,more or less,female,1,4,0,4,1,1,1,2
60,working class,39930,high school,12,agree,favor,pretty happy,more or less,male,4,1,1,4,0,1,1,1
73,DK,IAP,high school,12,IAP,oppose,very happy,more or less,male,2,IAP,0,2,0,1,0,
36,working class,19965,high school,12,strongly agree,favor,pretty happy,more or less,female,7,4,1,3,1,0,1,1
82,working class,27225,high school,12,IAP,oppose,very happy,satisfied,female,5,IAP,0,2,1,1,0,
61,middle class,32670,bachelor,18,strongly agree,favor,pretty happy,satisfied,female,1,3,0,2,1,1,0,5
58,working class,39930,high school,13,IAP,oppose,pretty happy,more or less,male,2,IAP,1,2,0,1,0,
83,middle class,32670,lt high school,10,IAP,favor,not too happy,satisfied,female,5,IAP,0,2,1,0,0,
66,working class,15427.5,high school,12,agree,favor,pretty happy,not at all sat,female,2,4,1,3,1,0,1,1
77,lower class,17242.5,high school,12,strongly agree,favor,pretty happy,more or less,female,2,4,0,3,1,0,1,1
57,lower class,6534,high school,13,IAP,oppose,not too happy,not at all sat,female,13,IAP,0,1,1,0,0,
48,working class,6534,lt high school,10,disagree,favor,very happy,not at all sat,female,1,1,0,3,1,0,1,1
51,working class,87120,graduate,20,agree,favor,pretty happy,more or less,female,4,1,0,3,1,1,1,0
42,working class,72600,high school,12,IAP,oppose,very happy,more or less,male,1,IAP,1,4,0,1,1,
49,working class,72600,bachelor,20,IAP,oppose,very happy,not at all sat,male,3,IAP,1,3,0,1,1,
70,middle class,2541,lt high school,11,strongly disagree,favor,pretty happy,more or less,female,17,1,0,2,1,0,0,0
42,middle class,72600,graduate,19,IAP,oppose,pretty happy,more or less,female,3,IAP,1,4,1,1,1,
25,working class,49005,high school,12,IAP,oppose,pretty happy,more or less,male,1,IAP,1,3,0,0,1,
24,working class,23595,bachelor,16,agree,favor,very happy,more or less,male,2,3,1,2,0,0,0,1
82,lower class,19965,lt high school,8,agree,oppose,pretty happy,satisfied,female,3,6,0,3,1,0,1,0
52,working class,IAP,high school,12,agree,favor,very happy,satisfied,female,2,0,1,3,1,1,1,3
60,working class,9982.5,lt high school,10,IAP,oppose,not too happy,not at all sat,male,5,IAP,0,1,0,0,0,
34,working class,39930,high school,13,agree,favor,very happy,satisfied,female,3,2,1,3,1,1,1,1
31,working class,19965,high school,12,agree,oppose,pretty happy,not at all sat,male,1,2,1,3,0,0,1,2
78,middle class,49005,lt high school,10,agree,favor,pretty happy,more or less,male,10,4,0,3,0,1,1,0
59,working class,39930,high school,12,IAP,oppose,pretty happy,satisfied,female,4,IAP,1,3,1,1,1,
57,middle class,87120,high school,12,agree,oppose,pretty happy,more or less,male,9,3,1,3,0,1,1,0
55,working class,32670,bachelor,16,IAP,oppose,pretty happy,more or less,female,4,IAP,1,3,1,0,1,
37,middle class,72600,bachelor,16,disagree,oppose,pretty happy,satisfied,male,1,1,1,3,0,1,1,1
71,upper class,72600,graduate,18,IAP,favor,pretty happy,satisfied,male,3,IAP,0,3,0,1,1,
78,middle class,23595,graduate,18,agree,favor,pretty happy,satisfied,female,1,2,0,3,1,0,1,0
40,working class,13612.5,high school,16,IAP,oppose,pretty happy,satisfied,male,3,IAP,1,2,0,0,0,
22,working class,32670,high school,16,IAP,oppose,very happy,more or less,male,6,IAP,0,2,0,0,0,
83,working class,8167.5,lt high school,10,agree,favor,pretty happy,more or less,female,0,6,0,3,1,0,1,0
69,lower class,13612.5,high school,14,IAP,favor,not too happy,more or less,female,3,IAP,0,2,1,0,0,
46,lower class,6534,lt high school,7,agree,favor,pretty happy,not at all sat,male,1,10,0,2,0,0,0,0
34,working class,59895,bachelor,16,agree,oppose,pretty happy,more or less,female,1,1,1,2,1,1,0,3
25,working class,9982.5,bachelor,17,strongly agree,favor,not too happy,not at all sat,female,3,1,1,2,1,0,0,1
43,working class,59895,bachelor,16,IAP,favor,pretty happy,more or less,male,1,IAP,1,3,0,1,1,
61,working class,49005,bachelor,16,IAP,favor,pretty happy,more or less,female,3,IAP,1,3,1,0,1,
53,working class,19965,high school,12,IAP,favor,pretty happy,more or less,female,8,IAP,0,3,1,0,1,
31,working class,27225,high school,13,agree,favor,pretty happy,not at all sat,male,10,2,1,3,0,1,1,2
31,middle class,39930,bachelor,17,IAP,oppose,very happy,satisfied,male,2,IAP,1,3,0,1,1,
34,working class,49005,bachelor,20,strongly agree,oppose,pretty happy,more or less,female,1,2,1,2,1,1,0,9
32,middle class,59895,bachelor,18,IAP,favor,very happy,satisfied,female,2,IAP,1,4,1,1,1,
39,working class,49005,junior college,18,agree,favor,not too happy,not at all sat,female,3,1,0,4,1,1,1,0
49,working class,59895,bachelor,20,IAP,favor,pretty happy,more or less,female,3,IAP,1,2,1,1,0,
34,working class,19965,high school,10,IAP,favor,pretty happy,not at all sat,male,5,IAP,0,2,0,0,0,
57,middle class,27225,bachelor,16,strongly agree,favor,pretty happy,more or less,female,2,1,1,4,1,0,1,0
83,working class,1452,high school,12,IAP,oppose,not too happy,more or less,male,1,IAP,0,2,0,1,0,
77,working class,17242.5,high school,12,IAP,favor,not too happy,satisfied,male,3,IAP,0,2,0,0,0,
29,working class,59895,graduate,18,strongly agree,favor,pretty happy,more or less,male,3,0,1,4,0,0,1,0
63,lower class,8167.5,high school,13,IAP,favor,not too happy,not at all sat,female,4,IAP,0,3,1,0,1,
38,middle class,49005,high school,15,IAP,favor,pretty happy,more or less,female,1,IAP,0,2,1,1,0,
53,middle class,72600,bachelor,16,agree,oppose,pretty happy,satisfied,male,7,1,1,3,0,0,1,0
43,lower class,8167.5,high school,9,disagree,oppose,pretty happy,not at all sat,female,1,4,0,2,1,0,0,0
48,working class,39930,high school,12,IAP,oppose,very happy,satisfied,male,12,IAP,1,4,0,1,1,
32,working class,27225,junior college,15,strongly agree,favor,pretty happy,satisfied,female,2,1,1,3,1,0,1,0
56,working class,32670,high school,12,IAP,oppose,not too happy,not at all sat,male,5,IAP,1,2,0,0,0,
69,working class,11797.5,high school,12,IAP,oppose,pretty happy,not at all sat,male,3,IAP,0,3,0,0,1,
43,working class,32670,graduate,18,strongly agree,oppose,very happy,not at all sat,female,1,6,1,1,1,0,0,1
54,working class,72600,high school,12,IAP,favor,very happy,not at all sat,female,5,IAP,0,2,1,1,0,
79,working class,8167.5,high school,12,IAP,favor,not too happy,not at all sat,female,12,IAP,0,3,1,0,1,
71,middle class,32670,high school,13,strongly agree,oppose,pretty happy,more or less,female,1,4,0,4,1,1,1,0
23,working class,5445,lt high school,10,IAP,favor,pretty happy,more or less,male,0,IAP,1,3,0,0,1,
60,lower class,15427.5,lt high school,10,strongly agree,oppose,pretty happy,not at all sat,female,4,5,0,2,1,1,0,0
72,working class,17242.5,high school,12,disagree,oppose,not too happy,more or less,male,2,3,0,3,0,0,1,0
60,working class,87120,high school,9,IAP,oppose,very happy,satisfied,female,4,IAP,0,4,1,1,1,
62,DK,IAP,lt high school,9,agree,favor,very happy,more or less,male,8,1,0,2,0,0,0,0
50,working class,39930,high school,12,IAP,favor,very happy,satisfied,male,1,IAP,1,4,0,0,1,
61,middle class,72600,high school,12,agree,favor,very happy,more or less,male,2,2,1,3,0,1,1,1
26,working class,11797.5,high school,13,disagree,oppose,very happy,more or less,male,2,0,1,1,0,0,0,1
33,middle class,32670,lt high school,8,IAP,oppose,not too happy,more or less,female,7,IAP,0,3,1,0,1,
87,middle class,IAP,high school,15,disagree,favor,pretty happy,satisfied,female,8,2,0,3,1,0,1,1
39,working class,27225,high school,12,disagree,oppose,not too happy,not at all sat,male,2,3,1,2,0,1,0,1
24,working class,49005,high school,12,agree,favor,very happy,not at all sat,female,5,1,1,3,1,0,1,0
42,working class,5445,lt high school,9,strongly agree,oppose,pretty happy,satisfied,female,5,2,0,3,1,1,1,0
43,working class,1452,high school,11,IAP,favor,pretty happy,more or less,female,8,IAP,0,2,1,0,0,
38,working class,39930,high school,12,IAP,favor,pretty happy,not at all sat,male,5,IAP,1,3,0,1,1,
25,working class,23595,high school,12,agree,favor,very happy,satisfied,female,3,2,0,4,1,0,1,1
40,working class,363,high school,12,IAP,favor,very happy,satisfied,female,9,IAP,0,3,1,0,1,
59,working class,72600,high school,12,IAP,favor,very happy,satisfied,female,17,IAP,1,4,1,1,1,
52,working class,49005,graduate,19,agree,oppose,very happy,more or less,female,3,4,1,2,1,0,0,1
67,working class,IAP,lt high school,11,IAP,NA,pretty happy,more or less,female,11,IAP,0,3,1,1,1,
39,lower class,9982.5,high school,13,IAP,oppose,pretty happy,not at all sat,female,2,IAP,1,1,1,0,0,
67,middle class,13612.5,high school,12,IAP,favor,pretty happy,satisfied,male,1,IAP,0,3,0,0,1,
30,working class,5445,high school,12,disagree,favor,pretty happy,not at all sat,male,5,3,1,3,0,1,1,1
69,middle class,23595,high school,12,IAP,favor,very happy,satisfied,female,1,IAP,0,4,1,1,1,
52,lower class,8167.5,lt high school,11,strongly agree,favor,very happy,more or less,female,6,4,0,2,1,0,0,0
31,working class,23595,high school,12,IAP,favor,not too happy,more or less,female,1,IAP,1,3,1,1,1,
43,working class,23595,lt high school,10,strongly agree,oppose,not too happy,not at all sat,female,5,6,1,2,1,0,0,0
55,working class,6534,lt high school,11,IAP,oppose,very happy,more or less,female,9,IAP,0,2,1,0,0,
55,working class,39930,lt high school,11,agree,favor,not too happy,more or less,female,5,4,0,2,1,0,0,0
29,middle class,363,high school,12,IAP,favor,not too happy,not at all sat,male,2,IAP,0,4,0,0,1,
31,working class,19965,high school,12,disagree,DK,pretty happy,more or less,female,5,1,0,2,1,1,0,0
34,working class,49005,lt high school,10,strongly agree,favor,pretty happy,more or less,female,1,1,0,3,1,1,1,0
79,middle class,49005,high school,16,agree,favor,very happy,satisfied,male,3,3,0,2,0,1,0,1
23,working class,15427.5,high school,12,IAP,favor,pretty happy,more or less,female,7,IAP,1,3,1,0,1,
69,middle class,49005,high school,14,disagree,favor,very happy,more or less,male,3,4,0,3,0,1,1,0
59,working class,39930,high school,12,strongly agree,oppose,pretty happy,more or less,female,2,2,0,2,1,1,0,0
74,middle class,32670,high school,12,agree,favor,pretty happy,more or less,female,7,6,0,3,1,1,1,1
54,lower class,363,high school,12,IAP,oppose,not too happy,not at all sat,female,6,IAP,0,1,1,0,0,
61,working class,4719,high school,13,agree,oppose,not too happy,not at all sat,female,12,24,0,2,1,0,0,0
56,working class,1452,lt high school,8,IAP,favor,not too happy,not at all sat,male,8,IAP,1,3,0,0,1,
58,working class,17242.5,high school,12,IAP,oppose,pretty happy,more or less,female,6,IAP,0,3,1,0,1,
40,working class,59895,high school,12,IAP,favor,pretty happy,more or less,male,0,IAP,1,2,0,0,0,
63,DK,15427.5,junior college,16,agree,favor,very happy,satisfied,female,10,3,0,3,1,0,1,0
82,middle class,IAP,high school,12,IAP,favor,pretty happy,not at all sat,female,8,IAP,0,2,1,1,0,
46,middle class,87120,bachelor,16,strongly agree,favor,pretty happy,more or less,male,3,1,1,2,0,0,0,1
55,working class,59895,high school,13,IAP,oppose,pretty happy,satisfied,male,4,IAP,1,3,0,0,1,
57,middle class,IAP,junior college,15,IAP,favor,very happy,satisfied,female,2,IAP,0,3,1,0,1,
78,middle class,IAP,high school,9,IAP,DK,not too happy,satisfied,female,1,IAP,0,4,1,0,1,
81,working class,5445,lt high school,10,agree,favor,very happy,more or less,female,5,1,0,2,1,0,0,0
18,working class,IAP,high school,12,IAP,favor,not too happy,more or less,female,12,IAP,0,3,1,0,1,
71,working class,IAP,high school,12,agree,favor,very happy,more or less,female,9,8,0,1,1,0,0,0
64,middle class,87120,high school,12,disagree,favor,very happy,satisfied,female,8,2,0,4,1,1,1,0
55,working class,IAP,bachelor,20,strongly agree,favor,pretty happy,more or less,female,3,2,1,3,1,0,1,0
85,working class,13612.5,high school,12,IAP,oppose,pretty happy,more or less,female,4,IAP,0,2,1,0,0,
35,working class,23595,high school,12,disagree,oppose,not too happy,not at all sat,female,8,0,1,3,1,0,1,1
27,working class,59895,graduate,18,IAP,oppose,very happy,more or less,female,3,IAP,1,4,1,1,1,
78,middle class,49005,graduate,18,strongly agree,favor,very happy,satisfied,female,3,2,0,3,1,0,1,0
44,working class,IAP,junior college,14,IAP,favor,very happy,not at all sat,female,2,IAP,1,4,1,0,1,
60,middle class,101640,bachelor,16,strongly agree,favor,very happy,satisfied,male,3,1,1,4,0,1,1,1
47,working class,101640,high school,11,IAP,oppose,pretty happy,more or less,male,2,IAP,1,3,0,1,1,
66,working class,32670,graduate,18,IAP,oppose,pretty happy,not at all sat,female,5,IAP,1,4,1,0,1,
38,working class,59895,high school,14,IAP,favor,pretty happy,more or less,male,2,IAP,1,3,0,1,1,
24,working class,15427.5,high school,14,strongly agree,favor,pretty happy,more or less,female,2,3,1,3,1,0,1,0
49,working class,39930,high school,12,IAP,oppose,very happy,satisfied,female,2,IAP,0,3,1,1,1,
58,working class,49005,high school,14,strongly agree,favor,very happy,more or less,female,3,2,1,3,1,1,1,0
62,middle class,59895,bachelor,17,IAP,favor,pretty happy,more or less,female,3,IAP,0,4,1,0,1,
34,working class,49005,high school,12,IAP,favor,very happy,more or less,female,2,IAP,1,3,1,1,1,
56,middle class,72600,junior college,14,agree,favor,pretty happy,more or less,male,1,1,1,3,0,1,1,0
40,working class,72600,lt high school,12,IAP,oppose,pretty happy,more or less,male,2,IAP,1,3,0,1,1,
